    0.245363126941218786E+07   -0.418722772252716591E+00    0.117076908895613840E+03   -0.342992157684734900E+00    0.104672706363257206E+00    0.186956158225860889E+03    0.855805985696398153E-01   -0.481514052425299724E+03
    0.245363024219890917E+07   -0.423222480393316114E+00    0.105089051097867909E+03   -0.280029290884892201E+00    0.111712170283732593E+00    0.187222404260313510E+03    0.650001294073809105E-01   -0.481503576380587560E+03
    0.245363025967790280E+07   -0.409720705293226573E+00    0.114414886488158984E+03   -0.312855549272684330E+00    0.104236319046423276E+00    0.187049243645457921E+03    0.119583000736628503E+00   -0.481469386176830824E+03
    0.245363118818464829E+07   -0.409204792634454972E+00    0.116667994916005128E+03   -0.331372950241947573E+00    0.994200705386236727E-01    0.187042967325171276E+03    0.116880385015899271E+00   -0.481467297614581526E+03
    0.245363043527563615E+07   -0.392325305263967028E+00    0.110523099056612395E+03   -0.260663866926485743E+00    0.108859019588101624E+00    0.186954879194271399E+03    0.158251349228851479E+00   -0.481415244101429835E+03
    0.245363084895140072E+07   -0.440552688746329246E+00    0.108280084770083604E+03   -0.336257398378852213E+00    0.125929520196161437E+00    0.187476484657965045E+03    0.174161065659119846E-01   -0.481401283587805722E+03
    0.245363018098052312E+07   -0.431761087364116780E+00    0.101644290293547769E+03   -0.223280962544542327E+00    0.997954177872507620E-01    0.187156916325918814E+03    0.408900319567746043E-01   -0.481395801523480600E+03
    0.245363049858287117E+07   -0.416433511388742628E+00    0.105882875845519550E+03   -0.270365749075631157E+00    0.106936458495560660E+00    0.187233194166067904E+03    0.859820731373414637E-01   -0.481360308510671189E+03
    0.245363101742568193E+07   -0.422783365843740211E+00    0.115239086613434637E+03   -0.358012742306763609E+00    0.114067304467890485E+00    0.186887833463253969E+03    0.677828152683161017E-01   -0.481327921353301463E+03
    0.245363155512284720E+07   -0.424681127690550664E+00    0.112550907646530490E+03   -0.317276933589687227E+00    0.111281388237527090E+00    0.187027560898709254E+03    0.679220254221810371E-01   -0.481241002177956204E+03
    0.245363086313759908E+07   -0.423808692180751567E+00    0.109585069453184161E+03   -0.310777635332747992E+00    0.117633105368343593E+00    0.186988380150688158E+03    0.702830600614643280E-01   -0.481203465472611526E+03
    0.245363086453145742E+07   -0.430712140001852650E+00    0.114819774597708161E+03   -0.377908163400931696E+00    0.120373858892885544E+00    0.187237012645178538E+03    0.474268392527959978E-01   -0.481154681486387631E+03
    0.245362977411800716E+07   -0.402637362999810344E+00    0.106453475662764802E+03   -0.240476071864338503E+00    0.103690252166438235E+00    0.187210328466216936E+03    0.134138433744380392E+00   -0.481133217956553381E+03
    0.245363092165716644E+07   -0.392910348546696597E+00    0.111552589077208168E+03   -0.252132873458504936E+00    0.983391191897005079E-01    0.187001375794824355E+03    0.158892425853809471E+00   -0.481091772365490669E+03
    0.245363091495997878E+07   -0.416237357366947225E+00    0.107407810921953882E+03   -0.250197044685475434E+00    0.104229616173307060E+00    0.187087505428602128E+03    0.968308567588366809E-01   -0.481051817826320985E+03
    0.245363134536680672E+07   -0.418659384796622347E+00    0.112178705828638002E+03   -0.307830682189996485E+00    0.117180297201042949E+00    0.186950384137902404E+03    0.851194852504287836E-01   -0.481030128664806341E+03
    0.245363115630097827E+07   -0.439733803240893173E+00    0.107967457135925187E+03   -0.302915629492834793E+00    0.115345035227719772E+00    0.187120076758301337E+03    0.252236291773131303E-01   -0.480972739300561614E+03
    0.245363172553064395E+07   -0.431705917346826173E+00    0.112557036089877982E+03   -0.346876853865597079E+00    0.126451009110607138E+00    0.187008755056536984E+03    0.397648489790291132E-01   -0.480965871877057111E+03
    0.245363114108397299E+07   -0.438220600646737957E+00    0.114347983424694391E+03   -0.367146442692606989E+00    0.116804070924150460E+00    0.187194179836963372E+03    0.290691144150390032E-01   -0.480962837029631885E+03
    0.245363059587402409E+07   -0.415563829149912634E+00    0.108184481920151384E+03   -0.288714210976991070E+00    0.108614702939726415E+00    0.187274670708221493E+03    0.954767081352809466E-01   -0.480952976008846008E+03
    0.245363093361828569E+07   -0.439588025979281594E+00    0.106147355429738909E+03   -0.321427777761039313E+00    0.133857351391399759E+00    0.187477953068019332E+03    0.167539381891751472E-01   -0.480936616964793132E+03
    0.245363046589001827E+07   -0.376580649837375603E+00    0.115201252787568151E+03   -0.271016293251568063E+00    0.101770928215941581E+00    0.186929924963681515E+03    0.206356740265629141E+00   -0.480934963704795848E+03
    0.245363026031945506E+07   -0.418155948791845034E+00    0.104863795415933467E+03   -0.249026918650288032E+00    0.118828160821613071E+00    0.187293502857858329E+03    0.875831140852386253E-01   -0.480932033270069667E+03
    0.245363064135190099E+07   -0.437829216108533648E+00    0.106239731452703879E+03   -0.300717328412901774E+00    0.111784512906190181E+00    0.186991806196503290E+03    0.229627406404579286E-01   -0.480895809346299984E+03
    0.245363130770364543E+07   -0.418616494248145066E+00    0.113841969882914711E+03   -0.356288544972547028E+00    0.137260066015050364E+00    0.187259315547052040E+03    0.794674354170434999E-01   -0.480854577256749224E+03
    0.245363073257629061E+07   -0.416981267723958160E+00    0.107209818414275503E+03   -0.265137765815159465E+00    0.106951751841915299E+00    0.187004000469265748E+03    0.908283440353296195E-01   -0.480853440048499237E+03
    0.245363162651264109E+07   -0.419834302146330773E+00    0.112726998178055197E+03   -0.336451048277940312E+00    0.135354029470428960E+00    0.187111347966387655E+03    0.765616493970746048E-01   -0.480851064128221424E+03
    0.245363011637835577E+07   -0.387620656750848114E+00    0.106971114359491807E+03   -0.197695042539443644E+00    0.950995814347673774E-01    0.187083632524925235E+03    0.176852715933022542E+00   -0.480781166239033894E+03
    0.245363089904640336E+07   -0.401281403508927492E+00    0.114846825483343736E+03   -0.336924745834387085E+00    0.125159216557159003E+00    0.187056743919333059E+03    0.130392887998715457E+00   -0.480778679911676647E+03
    0.245363005531235645E+07   -0.384733714469464805E+00    0.113972409044045278E+03   -0.261482043994789470E+00    0.849833598579230465E-01    0.186930589580592311E+03    0.184618286760688782E+00   -0.480731667753361137E+03
    0.245363164489072980E+07   -0.412737957905751407E+00    0.114867155832182476E+03   -0.335720122578137437E+00    0.130762877646877773E+00    0.187020256574249970E+03    0.102249844407246521E+00   -0.480703484094175849E+03
    0.245363056321513094E+07   -0.425322400840155157E+00    0.109966691024811453E+03   -0.304426390472187502E+00    0.985741145488882031E-01    0.187368624887843509E+03    0.679159144436313894E-01   -0.480684376206072841E+03
    0.245363078464765335E+07   -0.397027123306363583E+00    0.112504831629396946E+03   -0.291674727310164084E+00    0.124674982579550120E+00    0.187076448060368932E+03    0.150964424112143086E+00   -0.480681704101221840E+03
    0.245363024107867898E+07   -0.424638444106935631E+00    0.104758072313887936E+03   -0.254096917143476431E+00    0.911426193278226382E-01    0.187214626182158327E+03    0.645286958255009285E-01   -0.480673774574228446E+03
    0.245363019899336668E+07   -0.398798626364593845E+00    0.109183404692488978E+03   -0.250935115206318782E+00    0.106206743485857458E+00    0.187040116091538891E+03    0.141696384137940556E+00   -0.480645847233182053E+03
    0.245363105887492839E+07   -0.424909837634521614E+00    0.108992882810093249E+03   -0.289348107203311333E+00    0.103280368904815401E+00    0.187111857931054089E+03    0.698774486999013261E-01   -0.480618754563973653E+03
    0.245363078117973637E+07   -0.421106773886892438E+00    0.109726570780679978E+03   -0.310622009096982288E+00    0.125650377249991618E+00    0.187006649802521224E+03    0.725068093191678781E-01   -0.480605260009309745E+03
    0.245362997420505388E+07   -0.401871311611876059E+00    0.110865009031023064E+03   -0.291689192899581173E+00    0.107058097356722781E+00    0.187084642987849435E+03    0.131604634725648678E+00   -0.480526657414821216E+03
    0.245363117375287693E+07   -0.384972797095809005E+00    0.118412228424770959E+03   -0.307285651481069511E+00    0.112747665080475068E+00    0.187070270471167021E+03    0.183779119494761112E+00   -0.480516485961663420E+03
    0.245363048442035262E+07   -0.403847553032783191E+00    0.114850367972867502E+03   -0.341561365041242293E+00    0.122074327590056431E+00    0.187095762821325195E+03    0.125066237669647307E+00   -0.480473572973193711E+03
    0.245363085373009229E+07   -0.428170135287944342E+00    0.109103925416645055E+03   -0.330938004075799430E+00    0.130329182689711609E+00    0.187381727566663244E+03    0.575539105184863301E-01   -0.480465269710341033E+03
    0.245363054266716354E+07   -0.422290511482261155E+00    0.103611942273738663E+03   -0.218855082672640422E+00    0.103164527827914854E+00    0.187285327118457531E+03    0.793012460470307046E-01   -0.480462580149647579E+03
    0.245363164725683024E+07   -0.421376563382253044E+00    0.116335818804321235E+03   -0.353831520465428040E+00    0.120333719124716576E+00    0.187129612329712813E+03    0.801045994311777032E-01   -0.480453713150275576E+03
    0.245363042110964004E+07   -0.420143219610027319E+00    0.106338889116501932E+03   -0.289543259920558960E+00    0.128384824831477284E+00    0.187189441575169155E+03    0.763384426422529516E-01   -0.480449285146820330E+03
    0.245363106860091025E+07   -0.393382054692823613E+00    0.118308648897196946E+03   -0.344787795250050211E+00    0.121156134996626585E+00    0.187260914235737118E+03    0.157920574932723712E+00   -0.480421366899682539E+03
    0.245363172965501435E+07   -0.435521802618456189E+00    0.112562104086690098E+03   -0.350309957056839760E+00    0.123389773357609589E+00    0.187095049662026099E+03    0.290034208413379076E-01   -0.480397672634545188E+03
    0.245363058168800920E+07   -0.384523810420493994E+00    0.114701093258184912E+03   -0.262125633031033534E+00    0.871014464108162967E-01    0.187023049745497701E+03    0.185496165049179595E+00   -0.480367358421055656E+03
    0.245363005896252114E+07   -0.391618616717140933E+00    0.114440282877047224E+03   -0.289398873019503677E+00    0.932755720001917643E-01    0.186914434103166116E+03    0.164850837213532331E+00   -0.480357421140308361E+03
    0.245363122960644262E+07   -0.417752287405494194E+00    0.113911276855465374E+03   -0.335366841898382895E+00    0.127534467205665636E+00    0.187277086638422531E+03    0.911563803062876016E-01   -0.480350072858371902E+03
    0.245363069101960585E+07   -0.432807772098789401E+00    0.106351495609957851E+03   -0.275606075152269203E+00    0.991779103424142994E-01    0.187375400739041766E+03    0.442049784957504605E-01   -0.480308010283589795E+03
    0.245363084418477025E+07   -0.401556273500776717E+00    0.112679274748964005E+03   -0.308876777275199466E+00    0.123366807871716389E+00    0.186990535617821422E+03    0.133996768776215747E+00   -0.480297049648780103E+03
    0.245363034667896805E+07   -0.400251832535942986E+00    0.110447966975366768E+03   -0.274042500893078800E+00    0.113542144943364787E+00    0.187355535638917303E+03    0.144295449336733106E+00   -0.480264285295840068E+03
    0.245363067034103349E+07   -0.432524552714038446E+00    0.108791640202896403E+03   -0.294115066277901405E+00    0.939962430009284589E-01    0.187208112346854591E+03    0.441870990149896906E-01   -0.480263792542411238E+03
    0.245362979140833858E+07   -0.413411435952828921E+00    0.103335046099158760E+03   -0.205898125149947653E+00    0.911840988020851118E-01    0.187193749247672827E+03    0.101645840749684621E+00   -0.480235722566830418E+03
    0.245363041423964407E+07   -0.423578988557241853E+00    0.105071642778183332E+03   -0.282610670626836757E+00    0.119339650581768653E+00    0.187214344679255305E+03    0.643518548508770771E-01   -0.480223967092576402E+03
    0.245363043854421470E+07   -0.408614484666832922E+00    0.106135680133993176E+03   -0.242712793907883917E+00    0.107513905654230579E+00    0.187122430233779255E+03    0.108374496425391723E+00   -0.480200988087750375E+03
    0.245363079000011273E+07   -0.421744780021703902E+00    0.113378117084591793E+03   -0.344284340410212164E+00    0.114374114940567706E+00    0.187121951745928754E+03    0.690716618532727228E-01   -0.480184335308779509E+03
    0.245363155111310072E+07   -0.416501288078592657E+00    0.111979783437833916E+03   -0.330998082482042877E+00    0.131901850053823266E+00    0.187289804504086163E+03    0.889098232930663618E-01   -0.480183515768292750E+03
    0.245363081215453055E+07   -0.409393093794691021E+00    0.117473589666862523E+03   -0.358444930679015172E+00    0.124039971678599481E+00    0.187231996536323152E+03    0.113376693827434552E+00   -0.480174701691144605E+03
    0.245363120040706079E+07   -0.399910569551687800E+00    0.118975782741893852E+03   -0.341887478562562797E+00    0.122257298837537554E+00    0.186916592589169113E+03    0.140515575621017186E+00   -0.480152219447780340E+03
    0.245363039647718100E+07   -0.387916542293403221E+00    0.114247668768601898E+03   -0.283233829532581416E+00    0.111583354181522765E+00    0.187015705535653012E+03    0.174344035276803838E+00   -0.480148868175882399E+03
    0.245363089804217406E+07   -0.418453276239041605E+00    0.110683759932173331E+03   -0.305884872945349828E+00    0.111918075876209056E+00    0.186901411136949775E+03    0.840540530132476288E-01   -0.480107693624092121E+03
    0.245363077523366734E+07   -0.403939858440394817E+00    0.115934686969524208E+03   -0.331899000957940893E+00    0.126553511780629790E+00    0.187109414011710726E+03    0.132321440758164682E+00   -0.480090878663082663E+03
    0.245363070989362709E+07   -0.430253576930931692E+00    0.109253168838544212E+03   -0.333362979773559609E+00    0.115941111841718292E+00    0.187305171274878859E+03    0.472053263579845922E-01   -0.480090404726225245E+03
    0.245363032561458927E+07   -0.397461107507694478E+00    0.110363182088256039E+03   -0.269273252747030789E+00    0.100326508569609119E+00    0.187063112715735599E+03    0.148046373799856801E+00   -0.480085841875632752E+03
    0.245363100836652284E+07   -0.428040412826326211E+00    0.108870476892246799E+03   -0.333046876344859744E+00    0.134884878676066355E+00    0.187268737223196126E+03    0.544173490522145767E-01   -0.480077503553359747E+03
    0.245363061175780976E+07   -0.410900432857145836E+00    0.108880894845227587E+03   -0.300145331290027573E+00    0.121602279020587845E+00    0.187159716098816887E+03    0.102485843929846901E+00   -0.480073009088471281E+03
    0.245363077213899931E+07   -0.441772649380250404E+00    0.109690118565945980E+03   -0.330043352483520125E+00    0.100333007743970359E+00    0.187168514596902355E+03    0.153940782249161294E-01   -0.480035394116037594E+03
    0.245363132017570734E+07   -0.405075435347201251E+00    0.117347838462072659E+03   -0.343244838070296709E+00    0.122871422108001505E+00    0.187243476674971419E+03    0.129515681983947667E+00   -0.480025732298481273E+03
    0.245363108884087577E+07   -0.416702484334663281E+00    0.111137000349483912E+03   -0.310214739305329668E+00    0.105190506550037588E+00    0.187240501560560404E+03    0.858558451247057874E-01   -0.480022799882352388E+03
    0.245363028487080382E+07   -0.402974453603678007E+00    0.113673654842400254E+03   -0.284734420643901975E+00    0.843590611023288250E-01    0.186968399162828320E+03    0.134248379245970939E+00   -0.479965987978278690E+03
    0.245363124133335380E+07   -0.419778339718830829E+00    0.113883308933903024E+03   -0.345597836037209449E+00    0.129942770997804935E+00    0.187296454521979655E+03    0.856828840964227040E-01   -0.479963146033805401E+03
    0.245363139460095996E+07   -0.423895803234474733E+00    0.115595046492278101E+03   -0.350389600496475662E+00    0.111706286980002845E+00    0.187191081160797353E+03    0.704688276494422755E-01   -0.479952498293966016E+03
    0.245363041061732452E+07   -0.426723378181926294E+00    0.109821345306558385E+03   -0.325399032284058642E+00    0.123780604171126352E+00    0.187346241837792832E+03    0.625513302862182180E-01   -0.479925867793849761E+03
    0.245363003948861128E+07   -0.419353033308275891E+00    0.106676334446558698E+03   -0.262945594932308568E+00    0.887928602120439114E-01    0.187230119989172806E+03    0.815426662337490199E-01   -0.479923843800280451E+03
    0.245363057025522692E+07   -0.412290922132123816E+00    0.106606616468885576E+03   -0.270655412918826555E+00    0.121619574858331747E+00    0.187139040053516254E+03    0.971855605327990313E-01   -0.479921858974377585E+03
    0.245363109386336757E+07   -0.429330674797676504E+00    0.106254078162356038E+03   -0.289599655699302350E+00    0.120348584682737791E+00    0.187094298817693698E+03    0.498926278319320390E-01   -0.479893109488005393E+03
    0.245363090193360765E+07   -0.424994827974258693E+00    0.109350185758217506E+03   -0.327896829986475402E+00    0.136306277383248298E+00    0.187290079236707015E+03    0.667221126977708967E-01   -0.479878223231003972E+03
    0.245362991746258782E+07   -0.417955751159686528E+00    0.102463615324102037E+03   -0.203627867962827003E+00    0.929809860991445136E-01    0.187157110797900060E+03    0.875960307067542993E-01   -0.479870332980758349E+03
    0.245363066659970395E+07   -0.406053477060115742E+00    0.111094661818001498E+03   -0.283391879425466064E+00    0.104689268521683476E+00    0.187043704187885311E+03    0.127017070892981698E+00   -0.479858674271684038E+03
    0.245363021057779389E+07   -0.395899212231047515E+00    0.113943021293228426E+03   -0.309567503590136073E+00    0.115058622435249225E+00    0.187101592204295628E+03    0.149429117402097522E+00   -0.479824192127968217E+03
    0.245363040846689139E+07   -0.383973355877994971E+00    0.113200515713457122E+03   -0.269597412032050898E+00    0.110447070672496483E+00    0.187071378479494115E+03    0.189314505865321642E+00   -0.479820195892578568E+03
    0.245363015767378500E+07   -0.410413644983987691E+00    0.114163236476379851E+03   -0.311875226774470438E+00    0.952662621590024683E-01    0.187025660535629186E+03    0.111077490108848154E+00   -0.479818187346114200E+03
    0.245363046207996458E+07   -0.412682738333165600E+00    0.108550270361910023E+03   -0.265045528901524940E+00    0.111125722192849219E+00    0.187027030242903294E+03    0.106050153730338381E+00   -0.479795145608663915E+03
    0.245363086724236375E+07   -0.403989052807325888E+00    0.115588392905290604E+03   -0.337120553597029859E+00    0.118396911810520478E+00    0.187118952827498674E+03    0.131453570759681782E+00   -0.479752539857980139E+03
    0.245363071008450910E+07   -0.428540806327114887E+00    0.113320449147969910E+03   -0.366075712483207583E+00    0.125419982949855346E+00    0.187116302006165341E+03    0.513509168613793532E-01   -0.479717470156098386E+03
    0.245363048160981061E+07   -0.400284077981992614E+00    0.113976236612328933E+03   -0.312126999943076466E+00    0.100088975201365837E+00    0.187255662061609655E+03    0.137188460048111527E+00   -0.479708880235853030E+03
    0.245363045329275588E+07   -0.404459585146191292E+00    0.111568826485795228E+03   -0.283678081751931377E+00    0.981760815241581319E-01    0.187210135347185371E+03    0.133652813629780820E+00   -0.479699588373831602E+03
    0.245363152343626833E+07   -0.430789751410610156E+00    0.111787437379818357E+03   -0.341929643141224260E+00    0.118768082925068907E+00    0.187280558166907269E+03    0.453820876529708386E-01   -0.479698470014730560E+03
    0.245363083967438061E+07   -0.443406067795752423E+00    0.105583903653289923E+03   -0.284802910568632162E+00    0.112296619407708964E+00    0.187156568833904856E+03    0.998794224047838339E-02   -0.479682674751422894E+03
    0.245363059024821315E+07   -0.444728337906447058E+00    0.105569354927011545E+03   -0.299990548241469923E+00    0.101003918961710015E+00    0.187275479261104124E+03    0.682996673830150482E-03   -0.479672770041939941E+03
    0.245363000648075016E+07   -0.414169040970429059E+00    0.105526695575705261E+03   -0.261352466990071142E+00    0.107096616413840495E+00    0.187372840740610002E+03    0.970098138597863674E-01   -0.479667174030894216E+03
    0.245363054565736465E+07   -0.436199011436529394E+00    0.106936569352762447E+03   -0.299205772618560850E+00    0.120013292995450715E+00    0.187159603241323850E+03    0.315815721292394894E-01   -0.479667009480442516E+03
    0.245363158847681480E+07   -0.417780542962167267E+00    0.113595489045557272E+03   -0.320505052712860561E+00    0.115298291105910833E+00    0.187060205726983639E+03    0.885504081043281266E-01   -0.479653166063100002E+03
    0.245363137793578161E+07   -0.443433111095080212E+00    0.106275261337998813E+03   -0.307374721481234014E+00    0.123068494915767546E+00    0.187349386094846864E+03    0.586221507318399147E-02   -0.479632666743919231E+03
    0.245363025977008510E+07   -0.415241560108868923E+00    0.109443319380043960E+03   -0.296958716401119205E+00    0.107843649336857417E+00    0.187069898536141409E+03    0.891107613521804204E-01   -0.479631033865545589E+03
    0.245363022350501968E+07   -0.393279394147529215E+00    0.109335401286333394E+03   -0.240066137807882385E+00    0.927292370836723112E-01    0.187321514247738151E+03    0.160113815680981292E+00   -0.479629477809235595E+03
    0.245363088346010027E+07   -0.406030393381658028E+00    0.112692056752755462E+03   -0.298064758746110881E+00    0.101647180022927275E+00    0.187303863918168730E+03    0.121844454405136748E+00   -0.479614233523731514E+03
    0.245363043122836435E+07   -0.438930285112301477E+00    0.102282967430478905E+03   -0.254230978792049256E+00    0.118216988807621659E+00    0.187189894758599792E+03    0.219102052912280541E-01   -0.479611871625015510E+03
    0.245363050540716853E+07   -0.384653536982701882E+00    0.114555989135921337E+03   -0.266553237290181100E+00    0.102127617518732783E+00    0.187122940320740724E+03    0.190457883575218728E+00   -0.479602693214138526E+03
    0.245363029364643153E+07   -0.382390245807241458E+00    0.116642385752962028E+03   -0.276157817590292787E+00    0.866083693786305897E-01    0.187074946982089727E+03    0.195063793856935647E+00   -0.479581704875142918E+03
    0.245363034250148758E+07   -0.402911506207908721E+00    0.110600763487030008E+03   -0.299170984198953382E+00    0.120975357544138906E+00    0.187196935509665934E+03    0.127256056039069060E+00   -0.479579539982032145E+03
    0.245363059147106111E+07   -0.388853895083813961E+00    0.111401283547332611E+03   -0.247781911613861150E+00    0.922147082273625518E-01    0.187147795118171331E+03    0.173435374148608462E+00   -0.479578650785038917E+03
    0.245363112842310872E+07   -0.438191193176733162E+00    0.105637451888087568E+03   -0.316031413985842946E+00    0.141592877942941286E+00    0.187315158656383119E+03    0.205450670674266270E-01   -0.479572084331063650E+03
    0.245363039907894097E+07   -0.388231064494768185E+00    0.107848969309892439E+03   -0.216421376235010343E+00    0.104939504933315053E+00    0.187173123053066575E+03    0.174797274222518645E+00   -0.479566661163830759E+03
    0.245363050568971084E+07   -0.441357572859902625E+00    0.102609079230252206E+03   -0.282846431207957716E+00    0.123247912044214369E+00    0.187383519857064329E+03    0.810933593539429377E-02   -0.479566300054245630E+03
    0.245363025274307933E+07   -0.442741101884807642E+00    0.102896229601694316E+03   -0.262701052810689617E+00    0.107863633654986746E+00    0.187147221996132771E+03    0.122333001817213176E-01   -0.479563193030632362E+03
    0.245363079678268591E+07   -0.395199712925344615E+00    0.117460001691966482E+03   -0.314443279284234434E+00    0.105446971189474104E+00    0.187082099364545229E+03    0.161821359206066218E+00   -0.479562507530217317E+03
    0.245363105776164914E+07   -0.421389784768004039E+00    0.113135995530630666E+03   -0.327848452154363090E+00    0.998255973150317111E-01    0.187110713879401374E+03    0.771253413098692830E-01   -0.479557448175324737E+03
    0.245363122351839906E+07   -0.439742145818286634E+00    0.110981397203665239E+03   -0.364727311144455224E+00    0.137174335220706545E+00    0.187128640023762244E+03    0.176902630984213036E-01   -0.479545377167718470E+03
    0.245363109911723761E+07   -0.410118774432491784E+00    0.113176940652152879E+03   -0.307150933758771894E+00    0.112303842993663139E+00    0.187269325119021403E+03    0.116193365610687591E+00   -0.479524723702210508E+03
    0.245363062869458599E+07   -0.430775386231783353E+00    0.107006714038687718E+03   -0.307535410543637089E+00    0.112837162701422078E+00    0.187413926110039625E+03    0.434402582351985991E-01   -0.479500166483664316E+03
    0.245363121622552630E+07   -0.382745644084810488E+00    0.124346171270925979E+03   -0.352100338743717378E+00    0.110375580983166133E+00    0.186901265365521482E+03    0.190273259437139797E+00   -0.479494581872034018E+03
    0.245363138490987523E+07   -0.419430078867457756E+00    0.116227849610360408E+03   -0.355223208733926321E+00    0.115618560219513555E+00    0.187220167090689927E+03    0.819844371066469207E-01   -0.479466959739849585E+03
    0.245363054768698802E+07   -0.375676131237749455E+00    0.123691509533317074E+03   -0.340652613118903269E+00    0.106984996615603012E+00    0.186944081939481094E+03    0.211447155206899162E+00   -0.479451877178783320E+03
    0.245363026318508293E+07   -0.398242226168487479E+00    0.108260493220823207E+03   -0.242362316725981020E+00    0.937836107706592204E-01    0.187232327130363075E+03    0.141592892806354537E+00   -0.479445634724694457E+03
